landmark,threshold,LSTM_net_benefit,treat_all,treat_none
0,0.20919191919191918,0.004050148470182219,-0.21115775965432904,0
0,0.21212121212121213,0.004104389426809801,-0.215660831921389,0
0,0.21505050505050505,0.003973823023660422,-0.22019751352978065,0
0,0.21797979797979797,0.00408437416330825,-0.22476818216133004,0
0,0.2209090909090909,0.004074793863013131,-0.22937322117802525,0
0,0.22383838383838384,0.0040478483529824355,-0.23401301972920366,0
0,0.22676767676767676,0.004123776431763082,-0.23868797286117469,0
0,0.22969696969696968,0.003998112228247232,-0.24339848162934488,0
0,0.23262626262626263,0.004094201260100855,-0.24814495321290983,0
0,0.23555555555555555,0.0038765673790063676,-0.2529278010321839,0
0,0.23848484848484847,0.003837215563443446,-0.25774744486863765,0
0,0.24141414141414141,0.0036446487916175917,-0.2626043109877165,0
0,0.24434343434343433,0.003412020244298145,-0.2674988322645158,0
0,0.24727272727272726,0.003265164084482014,-0.27243144831239063,0
0,0.2502020202020202,0.0032581300679904415,-0.2774026056145799,0
0,0.2531313131313131,0.003287275348406568,-0.2824127576589286,0
0,0.25606060606060604,0.003030887830046126,-0.28746236507579226,0
0,0.258989898989899,0.002916548396709652,-0.29255189577921237,0
0,0.2619191919191919,0.0028283815536486504,-0.29768182511145386,0
0,0.26484848484848483,0.0027280354396636824,-0.30285263599099826,0
0,0.2677777777777778,0.0026941027330466645,-0.30806481906408845,0
0,0.2707070707070707,0.0026633751156321314,-0.3133188728599264,0
0,0.2736363636363636,0.0025235779484259913,-0.318615303949626,0
0,0.27656565656565657,0.0023980000368353928,-0.32395462710902717,0
0,0.27949494949494946,0.002179483343644767,-0.3293373654854821,0
0,0.2824242424242424,0.0020507792328911165,-0.33476405076872695,0
0,0.28535353535353536,0.0020084947128659243,-0.34023522336595446,0
0,0.28828282828282825,0.0019883352234551063,-0.3457514325812119,0
0,0.2912121212121212,0.0020645741817506623,-0.3513132367992463,0
0,0.29414141414141415,0.0020234293045722773,-0.3569212036739272,0
0,0.29707070707070704,0.0020826268884599525,-0.36257591032138153,0
0,0.3,0.0018446575385512845,-0.36827794351797793,0
1,0.01,0.0352922281825599,0.03354184589404701,0
1,0.01292929292929293,0.03342877863454455,0.030673684390554127,0
1,0.015858585858585857,0.03200447099355388,0.02778844874488711,0
1,0.018787878787878787,0.030825288487761004,0.02488598603853977,0
1,0.021717171717171718,0.02979850606534789,0.021966141521457466,0
1,0.024646464646464646,0.028785106658697265,0.01902875858453353,0
1,0.027575757575757573,0.027745417934841202,0.016073678731608598,0
1,0.030505050505050507,0.026722091124040722,0.0131007415509623,0
1,0.033434343434343435,0.02591971675729232,0.010109784686286592,0
1,0.03636363636363636,0.02530823567749286,0.007100643807129623,0
1,0.03929292929292929,0.024549545708470243,0.004073152578798953,0
1,0.042222222222222223,0.02373142250339083,0.001027142631712397,0
1,0.04515151515151515,0.023235943337947533,-0.002037556469815173,0
1,0.04808080808080808,0.022602886608639513,-0.00512111725936148,0
1,0.05101010101010101,0.02211751695016785,-0.008223714400775135,0
1,0.05393939393939394,0.021847822867627025,-0.01134552472115548,0
1,0.05686868686868687,0.021577082858567638,-0.014486727244447035,0
1,0.059797979797979794,0.02122602439573405,-0.01764750322566197,0
1,0.06272727272727271,0.020906525598895605,-0.020828036185744313,0
1,0.06565656565656565,0.020405903794708715,-0.024028511947089864,0
1,0.06858585858585858,0.02000505092334593,-0.027249118669736592,0
1,0.0715151515151515,0.019666004884670515,-0.030490046888239856,0
1,0.07444444444444444,0.019214504765720515,-0.033751489549248136,0
1,0.07737373737373736,0.018733869127802186,-0.03703364204979421,0
1,0.08030303030303029,0.01820107295974701,-0.040336702276318526,0
1,0.08323232323232323,0.01770078064501161,-0.04366087064444029,0
1,0.08616161616161615,0.017238355373734245,-0.04700635013949372,0
1,0.08909090909090908,0.01690561562921997,-0.05037334635784648,0
1,0.09202020202020202,0.01665934163302277,-0.05376206754901763,0
1,0.09494949494949494,0.016343340715366837,-0.057172724658613734,0
1,0.09787878787878787,0.016120996226205112,-0.060605531372101555,0
1,0.10080808080808079,0.01595366361461496,-0.06406070415943593,0
1,0.10373737373737373,0.015576412129514765,-0.06753846232056332,0
1,0.10666666666666666,0.015299135817658644,-0.07103902803182026,0
1,0.10959595959595958,0.014981557047574954,-0.07456262639324766,0
1,0.11252525252525251,0.014849556854193398,-0.07810948547684245,0
1,0.11545454545454543,0.014655657990080794,-0.08167983637576767,0
1,0.11838383838383837,0.014692428141202005,-0.0852739132545437,0
1,0.1213131313131313,0.014461845780841575,-0.08889195340024339,0
1,0.12424242424242422,0.014227819117989392,-0.09253419727471478,0
1,0.12717171717171716,0.01390112078503268,-0.09620088856785522,0
1,0.1301010101010101,0.013707532501784248,-0.099892274251962,0
1,0.13303030303030303,0.013277567614993586,-0.10360860463718473,0
1,0.13595959595959595,0.012954332327256238,-0.10735013342810572,0
1,0.1388888888888889,0.012584274192199476,-0.11111711778147519,0
1,0.14181818181818182,0.01232872489687336,-0.114909818365129,0
1,0.14474747474747474,0.012225302456596318,-0.11872849941811689,0
1,0.14767676767676768,0.01215376001284018,-0.12257342881207103,0
1,0.1506060606060606,0.01190089065473928,-0.12644487811384414,0
1,0.15353535353535352,0.011599977972124953,-0.1303431226494481,0
1,0.15646464646464647,0.011210144840993832,-0.13426844156932524,0
1,0.1593939393939394,0.010781723821670268,-0.13822111791498376,0
1,0.1623232323232323,0.01056949242994261,-0.14220143868703175,0
1,0.16525252525252526,0.010644941143075187,-0.14620969491464356,0
1,0.16818181818181818,0.010232155376678707,-0.1502461817264935,0
1,0.1711111111111111,0.010190528533023482,-0.15431119842319446,0
1,0.17404040404040405,0.009911773451947837,-0.1584050485512772,0
1,0.17696969696969697,0.00940529049787091,-0.16252803997874982,0
1,0.1798989898989899,0.009353986701148431,-0.16668048497227655,0
1,0.1828282828282828,0.009268180983684697,-0.17086270027601644,0
1,0.18575757575757576,0.008948492979080954,-0.17507500719216387,0
1,0.18868686868686868,0.009005638164178535,-0.17931773166323361,0
1,0.1916161616161616,0.008769600371702503,-0.18359120435613543,0
1,0.19454545454545455,0.008619589619345556,-0.18789576074808279,0
1,0.19747474747474747,0.008563418907816594,-0.19223174121438288,0
1,0.2004040404040404,0.00820039513588287,-0.19659949111815708,0
1,0.20333333333333334,0.008131611749446828,-0.20099936090204026,0
1,0.20626262626262626,0.007911999105493846,-0.2054317061819103,0
1,0.20919191919191918,0.007935685152100195,-0.2098968878427016,0
1,0.21212121212121213,0.007829240243461032,-0.21439527213635526,0
1,0.21505050505050505,0.007489049924955069,-0.2189272307819625,0
1,0.21797979797979797,0.0074074622685614535,-0.22349314106815946,0
1,0.2209090909090909,0.007303016855969255,-0.22809338595783096,0
1,0.22383838383838384,0.007232043182783623,-0.23272835419518617,0
1,0.22676767676767676,0.007023464326982068,-0.2373984404152671,0
1,0.22969696969696968,0.006986101171839658,-0.2421040452559572,0
1,0.23262626262626263,0.007055636333537377,-0.24684557547255356,0
1,0.23555555555555555,0.006831381810451192,-0.2516234440549748,0
1,0.23848484848484847,0.006855962960121244,-0.2564380703476733,0
1,0.24141414141414141,0.0067565037136865635,-0.26128988017232607,0
1,0.24434343434343433,0.006663792458326961,-0.266179305953379,0
1,0.24727272727272726,0.0063010857544569514,-0.2711067868465229,0
1,0.2502020202020202,0.006361067980697792,-0.2760727688701803,0
1,0.2531313131313131,0.0063338290643808245,-0.28107770504008756,0
1,0.25606060606060604,0.006337563475694546,-0.286122055507056,0
1,0.258989898989899,0.006258103024316904,-0.29120628769799994,0
1,0.2619191919191919,0.006052411915429322,-0.29633087646032397,0
1,0.26484848484848483,0.0058256467415452266,-0.3014963042097619,0
1,0.2677777777777778,0.005760211220666715,-0.306703061081764,0
1,0.2707070707070707,0.005809089721589348,-0.3119516450865328,0
1,0.2736363636363636,0.00576385670388969,-0.31724256226781067,0
1,0.27656565656565657,0.005658515228207366,-0.3225763268655245,0
1,0.27949494949494946,0.005602400083118036,-0.3279534614823981,0
1,0.2824242424242424,0.005580462992336433,-0.33337449725464613,0
1,0.28535353535353536,0.0054246112220241866,-0.33883997402686444,0
1,0.28828282828282825,0.0053671218257433425,-0.34435044053124114,0
1,0.2912121212121212,0.005390308336561427,-0.34990645457121067,0
1,0.29414141414141415,0.005308014500771844,-0.3555085832096802,0
1,0.29707070707070704,0.0053915280616403174,-0.3611574029619636,0
1,0.3,0.005338310537512249,-0.36685349999355915,0
2,0.01,0.037542996892177015,0.035732166996607244,0
2,0.01292929292929293,0.03608313384462404,0.03287049653000992,0
2,0.015858585858585857,0.03448613222580611,0.029991790562328473,0
2,0.018787878787878787,0.033180785084373506,0.027095896521131937,0
2,0.021717171717171718,0.032081538441968344,0.024182660006585956,0
2,0.024646464646464646,0.031330699043276344,0.02125192476401143,0
2,0.027575757575757573,0.030337949630250646,0.018303532655947204,0
2,0.030505050505050507,0.029556684119226007,0.015337323633706301,0
2,0.033434343434343435,0.028173424423236823,0.012353135708414927,0
2,0.03636363636363636,0.027629442271396257,0.009350804921523247,0
2,0.03929292929292929,0.026974227929042582,0.006330165314776702,0
2,0.042222222222222223,0.0258773639076839,0.0032910488996362045,0
2,0.04515151515151515,0.02512012558805428,0.00023328562613560234,0
2,0.04808080808080808,0.024313357299240383,-0.002843296648836028,0
2,0.05101010101010101,0.023465100804881674,-0.005938872193839429,0
2,0.05393939393939394,0.022968068747152782,-0.009053617435790315,0
2,0.05686868686868687,0.022558874928766164,-0.012187710993477846,0
2,0.059797979797979794,0.02195784150004332,-0.015341333711709634,0
2,0.06272727272727271,0.021720414424149643,-0.018514668696096973,0
2,0.06565656565656565,0.021195684658731256,-0.021707901348494547,0
2,0.06858585858585858,0.020627578644624868,-0.024921219403108694,0
2,0.0715151515151515,0.01977972122740872,-0.02815481296328935,0
2,0.07444444444444444,0.019246147461433567,-0.03140887453902068,0
2,0.07737373737373736,0.018941087451594955,-0.034683599085125576,0
2,0.08030303030303029,0.018552397403805734,-0.03797918404020074,0
2,0.08323232323232323,0.018401491921157333,-0.04129582936629775,0
2,0.08616161616161615,0.018227508456597288,-0.04463373758936762,0
2,0.08909090909090908,0.017921163813010024,-0.04799311384048565,0
2,0.09202020202020202,0.01772250410046222,-0.05137416589787411,0
2,0.09494949494949494,0.01705262286756242,-0.05477710422974116,0
2,0.09787878787878787,0.016722849627130366,-0.05820214203795449,0
2,0.10080808080808079,0.016347682395028408,-0.06164949530256819,0
2,0.10373737373737373,0.016189553431445177,-0.06511938282722333,0
2,0.10666666666666666,0.015792219075072896,-0.06861202628544139,0
2,0.10959595959595958,0.01507814443144574,-0.07212765026783143,0
2,0.11252525252525251,0.014935580578678283,-0.07566648233023271,0
2,0.11545454545454543,0.014342776332066598,-0.07922875304281321,0
2,0.11838383838383837,0.013839329938858566,-0.08281469604014734,0
2,0.1213131313131313,0.013457184578982637,-0.08642454807229528,0
2,0.12424242424242422,0.013180183271823673,-0.09005854905690741,0
2,0.12717171717171716,0.012702687002434659,-0.09371694213237797,0
2,0.1301010101010101,0.012545485089233446,-0.09739997371207254,0
2,0.13303030303030303,0.012458103208709218,-0.10110789353965505,0
2,0.13595959595959595,0.012343603194282323,-0.10484095474554009,0
2,0.1388888888888889,0.012011176527778627,-0.10859941390449741,0
2,0.14181818181818182,0.011815313335335706,-0.11238353109443636,0
2,0.14474747474747474,0.011309230630593768,-0.11619356995639799,0
2,0.14767676767676768,0.011225085052884,-0.12002979775578483,0
2,0.1506060606060606,0.011395912774280783,-0.12389248544485709,0
2,0.15353535353535352,0.011257233406641452,-0.1277819077265267,0
2,0.15646464646464647,0.011367161861745296,-0.13169834311948087,0
2,0.1593939393939394,0.01101593315442422,-0.13564207402466658,0
2,0.1623232323232323,0.010760399837450573,-0.1396133867931708,0
2,0.16525252525252526,0.010774105176934008,-0.14361257179552958,0
2,0.16818181818181818,0.010742522992763508,-0.14763992349250116,0
2,0.1711111111111111,0.01084648057157975,-0.1516957405073407,0
2,0.17404040404040405,0.010318199908864852,-0.15578032569961212,0
2,0.17696969696969697,0.010309272536369846,-0.1598939862405767,0
2,0.1798989898989899,0.009631509402599195,-0.164037033690197,0
2,0.1828282828282828,0.009450132012930702,-0.1682097840757973,0
2,0.18575757575757576,0.009160896152010132,-0.17241255797242164,0
2,0.18868686868686868,0.009244675992567892,-0.17664568058493293,0
2,0.1916161616161616,0.008997385011672946,-0.18090948183189703,0
2,0.19454545454545455,0.008787063044343013,-0.18520429643129707,0
2,0.19747474747474747,0.008630088459163342,-0.18953046398812504,0
2,0.2004040404040404,0.00845623901996843,-0.19388832908389889,0
2,0.20333333333333334,0.008297434536241467,-0.19827824136815453,0
2,0.20626262626262626,0.008198845156861548,-0.202700555651963,0
2,0.20919191919191918,0.008111091505279512,-0.20715563200352735,0
2,0.21212121212121213,0.007984458752753472,-0.21164383584591115,0
2,0.21505050505050505,0.008083422630840931,-0.21616553805695501,0
2,0.21797979797979797,0.007937157069294624,-0.2207211150714399,0
2,0.2209090909090909,0.007542515052972011,-0.22531094898555404,0
2,0.22383838383838384,0.007572981791492352,-0.22993542766372582,0
2,0.22676767676767676,0.007110581733891898,-0.23459494484788493,0
2,0.22969696969696968,0.007072483185636696,-0.23928990026921712,0
2,0.23262626262626263,0.0069233469254988775,-0.2440206997624774,0
2,0.23555555555555555,0.007049530259106627,-0.24878775538293232,0
2,0.23848484848484847,0.006953486823853952,-0.2535914855260011,0
2,0.24141414141414141,0.006400493547180441,-0.2584323150496688,0
2,0.24434343434343433,0.00626644146457874,-0.26331067539974656,0
2,0.24727272727272726,0.006060035123766145,-0.2682270047380561,0
2,0.2502020202020202,0.006179541455228695,-0.27318174807362045,0
2,0.2531313131313131,0.0061882755673847885,-0.2781753573969401,0
2,0.25606060606060604,0.006083273600657095,-0.2832082918174427,0
2,0.258989898989899,0.005919588676259068,-0.2882810177041926,0
2,0.2619191919191919,0.005799576585804972,-0.2933940088299503,0
2,0.26484848484848483,0.0056593540668936565,-0.298547746518678,0
2,0.2677777777777778,0.005536209099944795,-0.3037427197965828,0
2,0.2707070707070707,0.005387199826453457,-0.30897942554680324,0
2,0.2736363636363636,0.005059144626345464,-0.3142583686678362,0
2,0.27656565656565657,0.0052301787936495404,-0.3195800622358141,0
2,0.27949494949494946,0.005242016198949404,-0.3249450276707404,0
2,0.2824242424242424,0.005405626327199884,-0.33035379490679645,0
2,0.28535353535353536,0.005272338443992313,-0.3358069025668371,0
2,0.28828282828282825,0.005020346595569872,-0.34130489814119547,0
2,0.2912121212121212,0.004915038557536792,-0.3468483381709211,0
2,0.29414141414141415,0.005050557092201674,-0.35243778843558166,0
2,0.29707070707070704,0.004992231310093451,-0.3580738241457587,0
2,0.3,0.004835141125074647,-0.36375703014037897,0
3,0.01,0.04304681081245166,0.04198635910510457,0
3,0.01292929292929293,0.041625916206009,0.0391432310954271,0
3,0.015858585858585857,0.03984940194118904,0.0362831779677612,0
3,0.018787878787878787,0.038343141620028574,0.033406048138283,0
3,0.021717171717171718,0.03767824126169914,0.030511688207606063,0
3,0.024646464646464646,0.03689767709919849,0.027599942933517852,0
3,0.027575757575757573,0.03582878628836975,0.024670655203223445,0
3,0.030505050505050507,0.03431329698517139,0.02172366600508604,0
3,0.033434343434343435,0.03312668662352463,0.01875881439985364,0
3,0.03636363636363636,0.03184501983846926,0.01577593749136092,0
3,0.03929292929292929,0.03125049032088498,0.012774870396695084,0
3,0.042222222222222223,0.0305435576619224,0.009755446215814227,0
3,0.04515151515151515,0.029741136245285415,0.006717496000606607,0
3,0.04808080808080808,0.028974453726509537,0.003660848723378392,0
3,0.05101010101010101,0.028253019037511474,0.0005853312447580214,0
3,0.05393939393939394,0.027478372127599307,-0.0025092317189958024,0
3,0.05686868686868687,0.026741379285681273,-0.005623017629295375,0
3,0.059797979797979794,0.026183331851360635,-0.008756206159147741,0
3,0.06272727272727271,0.025665960705481407,-0.011908979227714563,0
3,0.06565656565656565,0.024949699973140362,-0.015081521035522143,0
3,0.06858585858585858,0.024505207671591867,-0.018274018100335774,0
3,0.0715151515151515,0.02408325178702023,-0.02148665929371326,0
3,0.07444444444444444,0.023496126642309233,-0.024719635878252613,0
3,0.07737373737373736,0.02290315321252112,-0.02797314154554903,0
3,0.08030303030303029,0.022353378981933705,-0.031247372454877687,0
3,0.08323232323232323,0.021692161886894885,-0.034542527272617626,0
3,0.08616161616161615,0.02105559266098798,-0.03785880721243437,0
3,0.08909090909090908,0.020595707033716035,-0.041196416076237544,0
3,0.09202020202020202,0.020087243082157407,-0.04455556029593131,0
3,0.09494949494949494,0.019311898126352915,-0.047936448975975744,0
3,0.09787878787878787,0.0186898686082175,-0.051339293936777414,0
3,0.10080808080808079,0.01865293545634845,-0.05476430975892781,0
3,0.10373737373737373,0.018466101906730665,-0.05821171382830966,0
3,0.10666666666666666,0.018206758594971027,-0.06168172638209048,0
3,0.10959595959595958,0.017767570325557105,-0.06517457055562385,0
3,0.11252525252525251,0.017903023555954627,-0.06869047243028005,0
3,0.11545454545454543,0.017769111192438458,-0.07222966108222642,0
3,0.11838383838383837,0.017267387421924744,-0.0757923686321807,0
3,0.1213131313131313,0.017098607952401423,-0.07937883029615928,0
3,0.12424242424242422,0.016939919440439155,-0.08298928443724404,0
3,0.12717171717171716,0.016442300318604858,-0.08662397261839164,0
3,0.1301010101010101,0.01619101004677892,-0.09028313965630964,0
3,0.13303030303030303,0.01570662572378998,-0.0939670336764249,0
3,0.13595959595959595,0.015202471925570999,-0.09767590616897019,0
3,0.1388888888888889,0.01507309192340667,-0.10141001204621554,0
3,0.14181818181818182,0.014634344293112207,-0.10516960970087147,0
3,0.14474747474747474,0.014133271481732379,-0.1089549610656927,0
3,0.14767676767676768,0.013526170756684738,-0.11276633167431102,0
3,0.1506060606060606,0.013150293269698254,-0.11660399072332654,0
3,0.15353535353535352,0.01262297566955747,-0.12046821113568841,0
3,0.15646464646464647,0.012521612385396397,-0.12435926962539641,0
3,0.1593939393939394,0.012204508692247065,-0.12827744676355465,0
3,0.1623232323232323,0.011544654987780486,-0.13222302704581188,0
3,0.16525252525252526,0.011432931820207323,-0.13619629896122148,0
3,0.16818181818181818,0.011380117182113687,-0.14019755506255624,0
3,0.1711111111111111,0.011315134403786842,-0.1442270920381144,0
3,0.17404040404040405,0.011170811686999006,-0.14828521078505358,0
3,0.17696969696969697,0.010389588040653508,-0.15237221648429056,0
3,0.1798989898989899,0.010323342238365027,-0.1564884186770065,0
3,0.1828282828282828,0.010401162039934247,-0.16063413134279753,0
3,0.18575757575757576,0.010273508035486968,-0.1648096729795123,0
3,0.18868686868686868,0.010284583092422707,-0.1690153666848188,0
3,0.1916161616161616,0.01057401099753965,-0.17325154023954525,0
3,0.19454545454545455,0.010283056699392244,-0.1775185261928389,0
3,0.19747474747474747,0.010155813079334037,-0.18181666194918988,0
3,0.2004040404040404,0.010371428554746282,-0.18614628985736856,0
3,0.20333333333333334,0.010114330996095815,-0.19050775730132447,0
3,0.20626262626262626,0.00992008216192176,-0.1949014167930978,0
3,0.20919191919191918,0.009586344126276798,-0.19932762606779647,0
3,0.21212121212121213,0.009236619971348198,-0.20378674818069173,0
3,0.21505050505050505,0.009433131564938036,-0.20827915160648713,0
3,0.21797979797979797,0.009564879595753825,-0.2128052103408199,0
3,0.2209090909090909,0.009681614727525253,-0.21736530400405077,0
3,0.22383838383838384,0.00961556990810223,-0.22195981794740505,0
3,0.22676767676767676,0.009492259244229613,-0.22658914336152533,0
3,0.22969696969696968,0.009636860843328434,-0.23125367738750233,0
3,0.23262626262626263,0.009300340244201863,-0.23595382323044745,0
3,0.23555555555555555,0.009122868325117009,-0.24068999027567725,0
3,0.23848484848484847,0.008918689887886211,-0.24546259420757946,0
3,0.24141414141414141,0.00869666392046138,-0.2502720571312328,0
3,0.24434343434343433,0.008051019872158751,-0.2551188076968553,0
3,0.24727272727272726,0.007454345715440162,-0.26000328122715927,0
3,0.2502020202020202,0.0074184344342541385,-0.2649259198476905,0
3,0.2531313131313131,0.0074739954186122965,-0.2698871726202357,0
3,0.25606060606060604,0.007300206186071044,-0.27488749567938076,0
3,0.258989898989899,0.007170635271150209,-0.2799273523723086,0
3,0.2619191919191919,0.006851672656208329,-0.2850072134019258,0
3,0.26484848484848483,0.0067950037526743855,-0.29012755697341147,0
3,0.2677777777777778,0.006819098309037711,-0.29528886894428263,0
3,0.2707070707070707,0.006441223185978699,-0.3004916429780777,0
3,0.2736363636363636,0.006394050555440493,-0.30573638070175735,0
3,0.27656565656565657,0.0058068918019431644,-0.3110235918669301,0
3,0.27949494949494946,0.005582917217375487,-0.31635379451501044,0
3,0.2824242424242424,0.00569163065773054,-0.3217275151464226,0
3,0.28535353535353536,0.005816151274839177,-0.327145288893965,0
3,0.28828282828282825,0.005879040772430346,-0.3326076597004568,0
3,0.2912121212121212,0.0057614322744998425,-0.3381151805007888,0
3,0.29414141414141415,0.005438266299668363,-0.3436684134085077,0
3,0.29707070707070704,0.005388548145703753,-0.3492679299070653,0
3,0.3,0.0053191230510855935,-0.35491431104587073,0
4,0.01,0.04672618743244061,0.04616907920150122,0
4,0.01292929292929293,0.04477922693982527,0.04333834473616004,0
4,0.015858585858585857,0.04319120924620271,0.04049075893149936,0
4,0.018787878787878787,0.04192617464138244,0.03762617086446783,0
4,0.021717171717171718,0.040871172045646706,0.03474442780436582,0
4,0.024646464646464646,0.03987884072932345,0.03184537518570063,0
4,0.027575757575757573,0.03856054655667335,0.028928856580551335,0
4,0.030505050505050507,0.03750472082741358,0.025994713670432386,0
4,0.033434343434343435,0.03615291442041318,0.02304278621764577,0
4,0.03636363636363636,0.035133799392958714,0.020072912036110564,0
4,0.03929292929292929,0.034310007069799656,0.01708492696165883,0
4,0.042222222222222223,0.033280585809783825,0.014078664821786484,0
4,0.04515151515151515,0.03263322277097749,0.01105395740484733,0
4,0.04808080808080808,0.03158658716476049,0.008010634428678292,0
4,0.05101010101010101,0.031044643753823573,0.0049485235086435915,0
4,0.05393939393939394,0.029969603726835662,0.001867450125085295,0
4,0.05686868686868687,0.02924286446195078,-0.0012327624098327854,0
4,0.059797979797979794,0.028628449407525534,-0.004352292985900972,0
4,0.06272727272727271,0.028073807101832125,-0.0074913227292729674,0
4,0.06565656565656565,0.027211605151044694,-0.010650035037522333,0
4,0.06858585858585858,0.026658601404175676,-0.013828615615360505,0
4,0.0715151515151515,0.02580604463700299,-0.01702725251103098,0
4,0.07444444444444444,0.025110590577608234,-0.020246136153394573,0
4,0.07737373737373736,0.024709859154942265,-0.02348545938972105,0
4,0.08030303030303029,0.024376227172574937,-0.026745417524203164,0
4,0.08323232323232323,0.024213836979281905,-0.030026208357208838,0
4,0.08616161616161615,0.02383991859909871,-0.03332803222528848,0
4,0.08909090909090908,0.023200629424032393,-0.036651092041954166,0
4,0.09202020202020202,0.022854206300539772,-0.039995593339248,0
4,0.09494949494949494,0.022446628917688543,-0.04336174431011806,0
4,0.09787878787878787,0.021788597571907247,-0.0467497558516197,0
4,0.10080808080808079,0.021410741556428668,-0.05015984160896126,0
4,0.10373737373737373,0.021106153708260005,-0.053592218020413696,0
4,0.10666666666666666,0.02069383694983533,-0.05704710436310364,0
4,0.10959595959595958,0.02017597278051821,-0.06052472279971027,0
4,0.11252525252525251,0.019669300745026413,-0.06402529842608737,0
4,0.11545454545454543,0.019425408589445893,-0.06754905931983114,0
4,0.11838383838383837,0.018798234412786836,-0.07109623658981655,0
